	CityScale	CityName
	1000	San Jose
	100	San Jose
	10	San Jose
	1	Mount Hamilton
	1	San Jose
	100	San Jose
	1	San Jose
	1	San Jose
	1	San Jose
	1	San Jose
	1	San Jose
	1	Stockton
	100	Stockton
	100	Stockton
	1000	Stockton
	1000	Stockton
	1000	Stockton
	1000	Stockton
	1	Stockton
	100	Stockton
	1000	Stockton
	1	Stockton
	100	Stockton
	1	Stockton
	100	Stockton
	1000	Stockton
	100	Acampo
	100	Altaville
	100	Angels Camp
	100	Arnold
	10	Burson
	1	Clements
	10	Copperopolis
	1	Douglas Flat
	1	Farmington
	10	French Camp
	1	Hathaway Pines
	10	Linden
	100	Lockeford
	1000	Lodi
	1	Lodi
	1000	Lodi
	1	Mokelumne Hill
	1	Mountain Ranch
	100	Murphys
	1	Rail Road Flat
	100	San Andreas
	1	Vallecito
	100	Valley Springs
	1	Victor
	10	West Point
	10	Woodbridge
	1	Stockton
	1	Stockton
	1	Stockton
	1000	Atwater
	1	Ballico
	1000	Tracy
	10	Big Oak Flat
	1	Catheys Valley
	1000	Ceres
	10	Columbia
	1	Coulterville
	1	Cressey
	1	Crows Landing
	100	Delhi
	10	Denair
	1	El Portal
	1	Empire
	100	Escalon
	10	Groveland
	100	Gustine
	1	Hickman
	100	Hilmar
	100	Hughson
	100	Jamestown
	1	Keyes
	1	La Grange
	100	Lathrop
	1	Le Grand
	100	Livingston
	1000	Manteca
	1000	Manteca
	100	Mariposa
	1000	Merced
	100	Merced
	1	Merced
	1	Midpines
	1	Mi Wuk Village
	1000	Merced
	1000	Modesto
	1000	Modesto
	1	Modesto
	10	Modesto
	1000	Modesto
	1000	Modesto
	1000	Modesto
	100	Modesto
	1000	Modesto
	100	Newman
	1000	Oakdale
	100	Patterson
	1	Pinecrest
	10	Planada
	100	Ripon
	1000	Riverbank
	100	Salida
	1	Snelling
	1000	Sonora
	1	Soulsbyville
	10	Stevinson
	1000	Tracy
	100	Tracy
	1	Tracy
	1	Tuolumne
	1000	Turlock
	10	Turlock
	1000	Turlock
	100	Twain Harte
	1	Vernalis
	100	Waterford
	10	Westley
	100	Winton
	100	Yosemite National Park
	1	Tracy
	1000	Santa Rosa
	10	Santa Rosa
	1000	Santa Rosa
	1000	Santa Rosa
	1000	Santa Rosa
	1	Santa Rosa
	1000	Santa Rosa
	100	Santa Rosa
	1	Albion
	10	Boonville
	1	Boyes Hot Springs
	1	Calpella
	1	Cazadero
	100	Clearlake
	10	Clearlake Oaks
	100	Cloverdale
	1	Cobb
	1	Comptche
	100	Covelo
	1	Duncans Mills
	1	Eldridge
	1	Elk
	1	El Verano
	1	Finley
	100	Forestville
	1000	Fort Bragg
	10	Fulton
	10	Geyserville
	10	Glen Ellen
	1	Glenhaven
	1	Graton
	100	Gualala
	100	Guerneville
	1000	Healdsburg
	10	Hopland
	10	Jenner
	100	Kelseyville
	10	Kenwood
	1000	Lakeport
	100	Laytonville
	1	Little River
	100	Lower Lake
	10	Lucerne
	1	Manchester
	100	Mendocino
	100	Middletown
	1	Monte Rio
	1	Navarro
	10	Nice
	10	Occidental
	10	Philo
	1	Hidden Valley Lake
	10	Point Arena
	10	Potter Valley
	100	Redwood Valley
	1000	Sebastopol
	1	Sebastopol
	1000	Sonoma
	1	Stewarts Point
	1000	Ukiah
	10	Upper Lake
	1	Villa Grande
	1	Westport
	1000	Willits
	1000	Windsor
	1	The Sea Ranch
	1000	Eureka
	100	Eureka
	1	Alderpoint
	1	Arcata
	100	Mckinleyville
	1000	Arcata
	1	Bayside
	1	Blue Lake
	1	Bridgeville
	1000	Crescent City
	100	Ferndale
	1	Fort Dick
	1000	Fortuna
	100	Garberville
	1	Hoopa
	1	Hydesville
	10	Klamath
	1	Loleta
	1	Mad River
	1	Miranda
	1	Myers Flat
	1	Orick
	1	Petrolia
	1	Phillipsville
	100	Redway
	10	Rio Dell
	1	Salyer
	1	Samoa
	10	Scotia
	1	Smith River
	1	Somes Bar
	1	Redcrest
	10	Trinidad
	100	Willow Creek
	1	Leggett
	1	Piercy
	10	Whitethorn
	1	Amador City
	100	Auburn
	1000	Auburn
	1	Auburn
	100	West Sacramento
	1	Capay
	1000	Carmichael
	1000	Citrus Heights
	1	Clarksburg
	1	Coloma
	10	Cool
	1	Courtland
	1000	Davis
	1	Davis
	100	Davis
	100	Diamond Springs
	1000	Dixon
	1000	Citrus Heights
	10	El Dorado
	1000	Elk Grove
	1	Elmira
	10	Elverta
	1	Esparto
	1000	Fair Oaks
	1000	Folsom
	10	Foresthill
	100	Galt
	10	Garden Valley
	10	Georgetown
	1	Greenwood
	1	Guinda
	1	Herald
	1	Hood
	10	Ione
	10	Isleton
	1000	Jackson
	1	Knights Landing
	1000	Lincoln
	100	Loomis
	1	Lotus
	1	Mcclellan
	1	Madison
	1	Martell
	1	Mather
	1	Mount Aukum
	100	Newcastle
	1	Nicolaus
	1000	North Highlands
	1000	Roseville
	1000	Orangevale
	10	Penryn
	1	Pilot Hill
	100	Pine Grove
	100	Pioneer
	1000	Placerville
	1	Pleasant Grove
	10	Plymouth
	1000	Rancho Cordova
	1	Represa
	1	Rescue
	100	Rio Linda
	1	Rio Oso
	1000	Rocklin
	1000	Roseville
	1	Sheridan
	1000	Shingle Springs
	1	Sloughhouse
	1	Somerset
	100	Sutter Creek
	1	Thornton
	1000	Vacaville
	1000	Vacaville
	10	Walnut Grove
	1000	West Sacramento
	10	Wheatland
	10	Wilton
	10	Winters
	1000	Woodland
	1	Vacaville
	1	Zamora
	1	Applegate
	10	Camino
	100	Colfax
	1	Dutch Flat
	1	Emigrant Gap
	1	Gold Run
	1	Kyburz
	100	Meadow Vista
	1	Norden
	100	Pollock Pines
	10	Soda Springs
	1	Twin Bridges
	1	Weimar
	1	Rancho Cordova
	1000	Rancho Cordova
	100	Granite Bay
	100	Roseville
	100	Elk Grove
	1000	Elk Grove
	1	Elk Grove
	1000	El Dorado Hills
	1	Folsom
	1000	Rocklin
	1000	Woodland
	1	West Sacramento
	1000	Sacramento
	1	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	100	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	1000	Sacramento
	100	Sacramento
	1	Sacramento
	1000	Sacramento
	100	Sacramento
	1000	Sacramento
	1000	Sacramento
	100	Sacramento
	10	Sacramento
	100	Sacramento
	1000	Sacramento
	100	Sacramento
	100	Antelope
	1	Sacramento
	100	Sacramento
	1	Sacramento
	1000	Marysville
	10	Beale Afb
	10	Arbuckle
	1	Artois
	1	Bangor
	1	Berry Creek
	1	Biggs
	1	Browns Valley
	1	Brownsville
	1	Butte City
	1	Cedar Ridge
	1000	Chico
	1	Chico
	1000	Chico
	1	Clipper Mills
	100	Colusa
	1	Crescent Mills
	1	Downieville
	10	Dunnigan
	10	Durham
	1000	Grass Valley
	100	Penn Valley
	10	Greenville
	100	Gridley
	100	Grass Valley
	1	Grimes
	10	Hamilton City
	100	Live Oak
	100	Magalia
	10	Maxwell
	1	Meridian
	1000	Nevada City
	1	North San Juan
	100	Olivehurst
	1	Oregon House
	1000	Orland
	1000	Oroville
	1000	Oroville
	1	Paradise
	10	Palermo
	1000	Paradise
	1	Princeton
	100	Quincy
	1000	Chico
	10	Rough And Ready
	1	Chico
	1	Smartsville
	1	Stonyford
	1	Strawberry Valley
	10	Sutter
	1	Taylorsville
	1	Twain
	1	Washington
	100	Williams
	100	Willows
	1000	Yuba City
	1	Yuba City
	1000	Yuba City
	1000	Redding
	1000	Redding
	1000	Redding
	1	Adin
	1000	Anderson
	1	Bella Vista
	10	Bieber
	1	Big Bar
	1	Big Bend
	100	Burney
	1	Canby
	1	Castella
	100	Shasta Lake
	100	Chester
	100	Corning
	100	Cottonwood
	1	Douglas City
	10	Dunsmuir
	10	Etna
	10	Fall River Mills
	100	Fort Jones
	1	Gerber
	1	Greenview
	10	Grenada
	10	Happy Camp
	100	Hayfork
	1	Hornbrook
	1	Hyampom
	1	Igo
	1	Junction City
	1	Redding
	1	Lakehead
	10	Lewiston
	10	Los Molinos
	1	Mcarthur
	10	Mccloud
	1	Macdoel
	1	Manton
	1	Mineral
	10	Montague
	1000	Mount Shasta
	1	Oak Run
	100	Palo Cedro
	1	Platina
	1000	Red Bluff
	1	Seiad Valley
	1	Shasta
	10	Shingletown
	1	Trinity Center
	100	Weaverville
	100	Weed
	1	Whiskeytown
	1	Whitmore
	1000	Yreka
	100	Alturas
	10	Blairsden-Graeagle
	1	Cedarville
	1	Chilcoot
	1	Coleville
	1	Davis Creek
	1	Doyle
	1	Herlong
	1	Janesville
	1	Likely
	1	Litchfield
	1	Loyalton
	1	Markleeville
	100	Portola
	1	Sierra City
	1	Sierraville
	1	Standish
	1000	Susanville
	10	Tulelake
	10	Westwood
	1	Homewood
	1	Tahoma
	100	Kings Beach
	1000	Tahoe City
	100	Olympic Valley
	10	Tahoe Vista
	1000	South Lake Tahoe
	1	South Lake Tahoe
	1	South Lake Tahoe
	1	Truckee
	1000	Truckee
	1	Truckee
	1000	Anchorage
	100	Anchorage
	1000	Anchorage
	100	Anchorage
	1	Jber
	10	Jber
	1000	Anchorage
	1000	Anchorage
	1	Anchorage
	1	Anchorage
	1	Anchorage
	1000	Anchorage
	10	Anchorage
	100	Anchorage
	1000	Anchorage
	1	Anchorage
	1	Anchorage
	1	Indian
	1	Kongiganak
	1	Adak
	1	Atka
	1	Port Heiden
	1	Port Lions
	1	Akiachak
	1	Akiak
	1	Akutan
	1	Alakanuk
	10	Anchor Point
	10	Aniak
	1	Anvik
	100	Bethel
	1	Chefornak
	1	Chevak
	1	Chitina
	100	Chugiak
	1	Cold Bay
	10	Cooper Landing
	10	Copper Center
	100	Cordova
	1	Crooked Creek
	100	Dillingham
	1000	Eagle River
	1	Eek
	1	Emmonak
	1	Marshall
	1	Gakona
	10	Girdwood
	10	Glennallen
	1	Grayling
	1	Holy Cross
	1000	Homer
	1	Hooper Bay
	1	Hope
	1	Iliamna
	1	Kasigluk
	1	Kasilof
	100	Kenai
	1	King Cove
	10	King Salmon
	1	Kipnuk
	100	Kodiak
	1	Kodiak
	1	Kotlik
	1	Kwethluk
	10	Kwigillingok
	1	Larsen Bay
	1	Mc Grath
	1	Manokotak
	1	Mekoryuk
	1	Moose Pass
	1	Mountain Village
	10	Naknek
	1	Napakiak
	10	Nikiski
	1	New Stuyahok
	1	Toksook Bay
	10	Ninilchik
	1	Nunapitchuk
	1	Ouzinkie
	1000	Palmer
	1	Pilot Station
	100	Big Lake
	1000	Wasilla
	1	Quinhagak
	1	Russian Mission
	1	Saint Marys
	1	Saint Michael
	1	Saint Paul Island
	10	Sand Point
	1	Scammon Bay
	1	Seldovia
	100	Seward
	1	Shageluk
	1	Sleetmute
	1000	Soldotna
	1	Stebbins
	10	Sterling
	1	Sutton
	100	Talkeetna
	1	Togiak
	1	Tuluksak
	1	Tuntutuliak
	1	Tununak
	1	Tyonek
	1	Trapper Creek
	1	Unalakleet
	10	Unalaska
	100	Valdez
	100	Wasilla
	10	Willow
	10	Yakutat
	1	Nightmute
	1	Nikolai
	1	Dutch Harbor
	1	Whittier
	10	Houston
	1000	Fairbanks
	10	Eielson Afb
	1	Fort Wainwright
	100	North Pole
	1	Fairbanks
	1	Fairbanks
	1	Fairbanks
	1000	Fairbanks
	1	Fairbanks
	100	Fairbanks
	10	Salcha
	1	Allakaket
	1	Anaktuvuk Pass
	1	Arctic Village
	10	Barrow
	1	Buckland
	1	Cantwell
	1	Chicken
	100	Delta Junction
	1	Eagle
	1	Elim
	1	Fort Yukon
	1	Galena
	1	Gambell
	1	Healy
	1	Hughes
	1	Huslia
	1	Kaktovik
	1	Kaltag
	1	Kobuk
	10	Kotzebue
	1	Koyuk
	100	Denali National Park
	1	Manley Hot Springs
	1	Minto
	1	Point Lay
	1	Nenana
	100	Nome
	1	Noorvik
	1	Northway
	1	Nulato
	1	Point Hope
	1	Ruby
	1	Savoonga
	1	Selawik
	1	Shaktoolik
	1	Shishmaref
	1	Fairbanks
	1	Tanana
	1	Teller
	100	Tok
	1	Venetie
	1	Wainwright
	1	Wales
	1	White Mountain
	1	Ambler
	1	Chalkyitsik
	1	Nuiqsut
	1	Atqasuk
	1000	Juneau
	10	Juneau
	1	Juneau
	1	Angoon
	1	Douglas
	1	Elfin Cove
	10	Gustavus
	100	Haines
	10	Hoonah
	10	Kake
	100	Petersburg
	1000	Sitka
	100	Skagway
	1	Tenakee Springs
	1	Juneau
	1000	Ketchikan
	1	Coffman Cove
	1	Thorne Bay
	100	Craig
	10	Klawock
	10	Metlakatla
	1	Point Baker
	100	Wrangell
	1	Ketchikan
	10	Berwick
	100	Cape Neddick
	100	Eliot
	1000	Kittery
	1	Kittery Point
	10	North Berwick
	100	Ogunquit
	100	South Berwick
	1000	York
	100	York Beach
	1	York Harbor
	1	Acton
	100	Alfred
	1	Bailey Island
	1	Bar Mills
	1000	Biddeford
	1	Biddeford Pool
	1	Bowdoinham
	100	Bridgton
	1	Brownfield
	1000	Brunswick
	1	Bustins Island
	10	Casco
	1	Center Lovell
	1	Chebeague Island
	100	Cornish
	100	Cumberland Center
	1	Denmark
	1	East Baldwin
	10	Lebanon
	10	Sebago
	100	East Waterboro
	1000	Freeport
	1	Freeport
	100	Fryeburg
	1000	Gorham
	100	Gray
	10	Harrison
	1	Hiram
	10	Hollis Center
	1000	Kennebunk
	1000	Kennebunkport
	10	Parsonsfield
	100	Limerick
	10	Limington
	1	Long Island
	1	Lovell
	1	Moody
	100	Naples
	10	North Waterboro
	1000	Windham
	1	Ocean Park
	100	Old Orchard Beach
	1	Orrs Island
	10	Porter
	10	Pownal
	10	Scarborough
	100	Raymond
	1000	Saco
	1000	Sanford
	1000	Scarborough
	10	Shapleigh
	1	South Casco
	1	South Freeport
	10	Harpswell
	100	Springvale
	100	Standish
	1000	Topsham
	10	Waterboro
	1	Waterford
	1000	Wells
	1	West Baldwin
	1000	Westbrook
	100	Buxton
	1	West Kennebunk
	1	West Newfield
	100	Yarmouth
	10	North Yarmouth
	1	Westbrook
	1000	Portland
	1000	Portland
	1000	Portland
	1	Portland
	1000	Falmouth
	1000	South Portland
	100	Cape Elizabeth
	10	Peaks Island
	1	Portland
	1	Cumberland Foreside
	1	South Portland
	1000	Auburn
	1	Auburn
	1	Auburn
	1	Andover
	100	Bethel
	10	Bryant Pond
	10	Buckfield
	1	Canton
	10	Durham
	10	Dixfield
	1	Dryden
	1	Stoneham
	1	East Wilton
	100	Greene
	1	Hebron
	100	Jay
	1000	Lewiston
	1	Lewiston
	100	Lisbon
	100	Lisbon Falls
	10	Livermore
	100	Livermore Falls
	1	Greenwood
	10	Mechanic Falls
	100	Mexico
	1	Minot
	10	Monmouth
	100	New Gloucester
	10	Newry
	10	Leeds
	1	North Monmouth
	1	North Turner
	100	Norway
	100	Oxford
	10	Poland
	1	Roxbury
	100	Rumford
	100	Sabattus
	100	South Paris
	100	Turner
	1	Wayne
	1	Weld
	1	Bowdoin
	1	West Minot
	10	West Paris
	1	Peru
	1	Sumner
	100	Wilton
	1000	Augusta
	1	Augusta
	1	Dresden
	100	Farmingdale
	100	Gardiner
	10	Randolph
	100	Hallowell
	10	Jefferson
	1	Kents Hill
	10	Litchfield
	100	Manchester
	10	Mount Vernon
	10	Whitefield
	1	Readfield
	100	Richmond
	100	South China
	1	South Gardiner
	10	Windsor
	100	Winthrop
	1000	Bangor
	10	Bangor
	1	Abbot
	10	Bradford
	1	Bradley
	1000	Brewer
	10	Brownville
	1	Brownville Junction
	100	Bucksport
	1	Burlington
	1	Greenbush
	10	Carmel
	1	Castine
	1	Castine
	1	Charleston
	10	Danforth
	100	Dover Foxcroft
	100	Corinth
	10	Eddington
	100	Holden
	10	East Millinocket
	1	Etna
	1	Exeter
	10	Frankfort
	100	Greenville
	1	Greenville Junction
	10	Guilford
	100	Hampden
	1	Howland
	1	Hudson
	1	Kenduskeag
	1	Kingman
	1	Lagrange
	1	Lee
	1	Levant
	1000	Lincoln
	1	Mattawamkeag
	10	Medway
	10	Milford
	100	Millinocket
	100	Milo
	1	Monson
	100	Old Town
	10	Orland
	100	Orono
	10	Orrington
	1	Passadumkeag
	10	Penobscot
	1	Rockwood
	1	Sangerville
	1	Sebec
	1	Springfield
	1	Stetson
	1	Vanceboro
	1	Waite
	10	West Enfield
	10	Winterport
	1	Wytopitlock
	1000	Bath
	1	Alna
	1000	Boothbay Harbor
	10	Bristol
	100	Damariscotta
	1	East Boothbay
	1	Friendship
	1	Georgetown
	100	Newcastle
	10	New Harbor
	10	Nobleboro
	10	Edgecomb
	1	Pemaquid
	1	Phippsburg
	1	Cushing
	10	Round Pond
	1	Sebasco Estates
	1	South Bristol
	1	Trevett
	100	Waldoboro
	1	Washington
	1	Southport
	100	Wiscasset
	10	Woolwich
	1000	Ellsworth
	1	Gouldsboro
	1000	Bar Harbor
	1	Beals
	1	Bernard
	1	Birch Harbor
	100	Blue Hill
	10	Brooklin
	1	Brooksville
	100	Calais
	10	Cherryfield
	100	Columbia Falls
	1	Corea
	1	Cranberry Isles
	1	Cutler
	100	Deer Isle
	1	Dennysville
	10	East Machias
	10	Eastport
	10	Franklin
	10	Hancock
	10	Harrington
	1	Hulls Cove
	1	Isle Au Haut
	1	Jonesboro
	10	Jonesport
	1	Little Deer Isle
	10	Lubec
	1	Bass Harbor
	100	Machias
	1	Machiasport
	1	Meddybemps
	100	Milbridge
	10	Mount Desert
	100	Northeast Harbor
	1	Sullivan
	1	Pembroke
	1	Perry
	10	Princeton
	1	Robbinston
	1	Sargentville
	1	Seal Cove
	1	Seal Harbor
	1	Sedgwick
	1	Sorrento
	100	Southwest Harbor
	10	Stonington
	1	Sunset
	10	Surry
	1	Swans Island
	1	Whiting
	1	Winter Harbor
	10	Baileyville
	1000	Houlton
	100	Ashland
	1	Blaine
	1	Bridgewater
	1000	Caribou
	10	Eagle Lake
	10	Easton
	100	Fort Fairfield
	100	Fort Kent
	1	Frenchville
	1	Island Falls
	10	Limestone
	100	Madawaska
	10	Mapleton
	100	Mars Hill
	1	Monticello
	1	New Limerick
	1	New Sweden
	1	Oakfield
	10	Patten
	1	Portage
	1000	Presque Isle
	1	Saint Agatha
	1	Saint David
	1	Saint Francis
	10	Sherman
	1	Stacyville
	1	Sinclair
	1	Smyrna Mills
	1	Stockholm
	100	Van Buren
	1	Washburn
	1000	Rockland
	1000	Camden
	10	Hope
	10	Islesboro
	100	Lincolnville
	1	Monhegan
	10	North Haven
	1	Owls Head
	1	Port Clyde
	100	Rockport
	10	South Thomaston
	1	Spruce Head
	1	Tenants Harbor
	100	Thomaston
	100	Union
	100	Vinalhaven
	100	Warren
	1	West Rockport
	1000	Waterville
	1	Waterville
	10	Albion
	1	Anson
	1	Athens
	1000	Belfast
	10	Belgrade
	1	Belgrade Lakes
	100	Bingham
	1	Brooks
	1	Burnham
	10	Canaan
	1	China Village
	10	Clinton
	10	Corinna
	10	Detroit
	100	Dexter
	1	Dixmont
	1	East Newport
	1	Eustis
	100	Fairfield
	1000	Farmington
	1	Garland
	1	Freedom
	1	Harmony
	1	Hartland
	1	Hinckley
	100	Jackman
	100	Kingfield
	10	Liberty
	100	Madison
	1	Monroe
	1	Morrill
	100	Newport
	10	New Sharon
	1	New Vineyard
	100	Norridgewock
	1	North Anson
	1	North Vassalboro
	100	Oakland
	10	Oquossoc
	100	Palmyra
	10	Phillips
	100	Pittsfield
	1	Plymouth
	100	Rangeley
	1	Saint Albans
	1	Searsmont
	100	Searsport
	1000	Skowhegan
	1	Smithfield
	10	Solon
	10	Stockton Springs
	1	Stratton
	10	Strong
	1	West Forks
	10	Thorndike
	10	Troy
	100	Unity
	10	Vassalboro
	1	West Farmington
	100	Avondale Estates
	1000	Alpharetta
	1000	Alpharetta
	1	Marietta
	1	Marietta
	100	Marietta
	1000	Alpharetta
	100	Auburn
	1000	Conyers
	1000	Conyers
	1000	Covington
	1	Covington
	1000	Covington
	100	Grayson
	1	Jersey
	1000	Dacula
	100	Clarkston
	1000	Alpharetta
	1000	Suwanee
	100	Social Circle
	100	Cumming
	1000	Decatur
	1000	Decatur
	1000	Decatur
	1000	Decatur
	1000	Decatur
	1	Decatur
	1000	Lithonia
	1000	Snellville
	1000	Cumming
	1000	Cumming
	1	Lawrenceville
	1000	Lawrenceville
	1000	Lawrenceville
	1000	Lawrenceville
	1000	Lawrenceville
	1000	Lilburn
	1	Lilburn
	1	Lawrenceville
	1000	Loganville
	100	Oxford
	10	Mansfield
	1	Newborn
	1000	Lithonia
	1000	Marietta
	1	Marietta
	1000	Marietta
	1	Marietta
	1000	Marietta
	1	Marietta
	1000	Marietta
	1000	Marietta
	1000	Marietta
	1	Porterdale
	1000	Norcross
	1	Redan
	1000	Roswell
	1000	Roswell
	1	Roswell
	1000	Snellville
	100	Scottdale
	1000	Smyrna
	1	Smyrna
	100	Smyrna
	1000	Stone Mountain
	1000	Tucker
	1	Tucker
	1000	Stone Mountain
	100	Stone Mountain
	1	Marietta
	1	Norcross
	1000	Norcross
	1000	Norcross
	1000	Conyers
	1	Duluth
	1000	Duluth
	1000	Duluth
	1	Duluth
	1000	Acworth
	1000	Acworth
	100	Adairsville
	10	Aragon
	1	Armuchee
	1000	Austell
	100	Ball Ground
	100	Bowdon
	1	Bowdon Junction
	1000	Bremen
	1	Carrollton
	100	Buchanan
	1000	Canton
	1000	Canton
	100	Carrollton
	1000	Carrollton
	1	Carrollton
	1000	Cartersville
	1000	Cartersville
	1000	Lithia Springs
	1	Cassville
	100	Cave Spring
	1000	Cedartown
	1000	Mableton
	1000	Powder Springs
	1	Coosa
	1000	Dallas
	10	Douglasville
	1000	Douglasville
	1000	Douglasville
	1	Emerson
	1	Esom Hill
	10	Fairmount
	1000	Hiram
	1	Holly Springs
	1000	Jasper
	1000	Kennesaw
	10	Kingston
	100	Lindale
	10	Marble Hill
	1	Mount Berry
	1000	Kennesaw
	1000	Rockmart
	1	Kennesaw
	1000	Dallas
	1000	Rome
	1	Rome
	1	Rome
	1000	Rome
	1000	Austell
	10	Roopville
	1	Rydal
	1	Shannon
	10	Silver Creek
	10	Talking Rock
	100	Tallapoosa
	1	Tate
	10	Taylorsville
	100	Temple
	1000	Villa Rica
	1	Waco
	100	Waleska
	10	White
	10	Whitesburg
	10	Winston
	1000	Woodstock
	1000	Woodstock
	100	Barnesville
	10	Brooks
	1	Concord
	1000	Fairburn
	1000	Fayetteville
	100	Fayetteville
	1	Flovilla
	100	Franklin
	1	Gay
	10	Grantville
	100	Greenville
	1000	Griffin
	1000	Griffin
	100	Hampton
	1	Haralson
	100	Hogansville
	1000	Jackson
	1	Jenkinsburg
	1000	Jonesboro
	100	Jonesboro
	1000	Lagrange
	1000	Lagrange
	1000	Locust Grove
	100	Lovejoy
	100	Luthersville
	100	Mcdonough
	1000	Mcdonough
	1	Meansville
	1	Milner
	1	Molena
	1	Moreland
	1000	Morrow
	1000	Newnan
	1	Newnan
	1000	Newnan
	1	Orchard Hill
	100	Palmetto
	1000	Peachtree City
	1	Red Oak
	100	Rex
	1000	Riverdale
	100	Senoia
	100	Sharpsburg
	1000	Stockbridge
	10	Sunny Side
	1000	Thomaston
	100	Conley
	1	Turin
	100	Tyrone
	1000	Union City
	10	Williamson
	100	Woodbury
	1000	Ellenwood
	100	Zebulon
	100	Riverdale
	1000	Forest Park
	1	Forest Park
	1	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	100	Atlanta
	100	Atlanta
	100	Atlanta
	1000	Atlanta
	1000	Atlanta
	100	Atlanta
	1000	Atlanta
	1000	Atlanta
	100	Atlanta
	10	Atlanta
	1000	Atlanta
	1	Atlanta
	1000	Atlanta
	100	Atlanta
	1000	Atlanta
	1000	Atlanta
	1	Atlanta
	1000	Atlanta
	1	Atlanta
	1	Atlanta
	1	Atlanta
	100	Atlanta
	100	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	1000	Atlanta
	100	Atlanta
	1	Atlanta
	10	Atlanta
	1	Atlanta
	1000	Atlanta
	10	Atlanta
	100	Atlanta
	1	Atlanta
	1000	Swainsboro
	1	Ailey
	10	Alamo
	1	Alston
	1	Bartow
	1	Bellville
	100	Brooklet
	1000	Claxton
	1	Cobbtown
	1	Collins
	1	Dover
	1	Garfield
	1	Girard
	100	Glennville
	10	Glenwood
	1	Hagan
	100	Louisville
	100	Lyons
	1000	Metter
	1	Midville
	100	Millen
	100	Mount Vernon
	1	Newington
	10	Portal
	10	Register
	100	Reidsville
	1	Rocky Ford
	10	Sardis
	100	Soperton
	1000	Statesboro
	1	Statesboro
	100	Statesboro
	1000	Sylvania
	1	Tarrytown
	100	Twin City
	10	Uvalda
	1000	Vidalia
	10	Vidalia
	100	Wadley
	1000	Gainesville
	1	Chestnut Mountain
	10	Gainesville
	1000	Gainesville
	100	Gainesville
	100	Gainesville
	100	Alto
	100	Baldwin
	1000	Blairsville
	1000	Blue Ridge
	10	Blairsville
	1	Bowersville
	100	Braselton
	1000	Buford
	1000	Buford
	10	Canon
	100	Carnesville
	1	Cherry Log
	100	Clarkesville
	1000	Clayton
	100	Clermont
	1000	Cleveland
	1000	Commerce
	10	Commerce
	1000	Cornelia
	1000	Dahlonega
